Ordre,Brand,Model,Year,Price,Mileage,Age,FuelType,Transmission,AdditionalInfo
1367,Mercedes,Sportage,2004,48500,136000.0,20.0,Electric,Automatic,Fleet vehicle
1368,Honda,Corolla,2001,6900,202000.0,23.0,Hybrid,Manual,Imported
1369,Audi,Impala,,42100,255500.0,,Electric,Automatic,Fleet vehicle
1370,Kia,Civic,2009,14000,38500.0,15.0,Hybrid,Manual,First owner
1371,Kia,F-150,2017,38400,153000.0,7.0,Hybrid,Semi-Automatic,Refurbished
1372,Honda,F-150,1993,43100,228500.0,31.0,Gas,Manual,
1373,Ford,Altima,2016,,60000.0,8.0,Hybrid,Automatic,Fleet vehicle
1374,Nissan,C-Class,1992,44100,33000.0,32.0,Gas,Manual,Second owner
1375,BMW,X5,2016,15400,242500.0,8.0,Diesel,Semi-Automatic,Imported
1376,Mercedes,C-Class,0,28700,86500.0,,Hybrid,Automatic,First owner
1377,Mercedes,A4,1997,22100,22000.0,27.0,Gas,Automatic,Fleet vehicle
1378,Nissan,A4,2015,7300,160500.0,9.0,Hybrid,Manual,Imported
1379,Chevrolet,C-Class,2010,36300,41000.0,14.0,Hybrid,Manual,Fleet vehicle
1380,Mercedes,Impala,1994,12500,144500.0,30.0,Hybrid,Automatic,
1381,Hyundai,Corolla,1990,6500,252000.0,34.0,Diesel,Automatic,Refurbished
1382,Nissan,A4,2023,43100,244500.0,1.0,Diesel,Manual,
1383,Audi,F-150,1999,20500,198000.0,25.0,Hybrid,Manual,Imported
1384,BMW,Civic,1990,44800,,34.0,Gas,Automatic,Refurbished
1385,Toyota,Sportage,1993,43300,100500.0,31.0,Gas,Semi-Automatic,Imported
1386,Nissan,A4,1990,2700,121000.0,34.0,Diesel,Manual,Imported
1387,Audi,C-Class,2020,26800,114500.0,4.0,Diesel,Automatic,Refurbished
1388,Toyota,Impala,2002,39600,106000.0,22.0,Electric,Semi-Automatic,Fleet vehicle
1389,Kia,Corolla,2016,41500,235000.0,8.0,Hybrid,Automatic,Refurbished
1390,Toyota,Civic,1993,23500,124000.0,31.0,Electric,Manual,Refurbished
1391,Ford,Elantra,2017,32500,200000.0,7.0,Hybrid,Automatic,Imported
1392,Audi,A4,1992,28400,25000.0,32.0,Diesel,Manual,Imported
1393,BMW,F-150,2016,47300,,8.0,Gas,Manual,
1394,BMW,X5,2004,12700,87500.0,20.0,Hybrid,Semi-Automatic,Second owner
1395,Nissan,C-Class,2016,32300,64500.0,8.0,Petrol,Semi-Automatic,Fleet vehicle
1396,Chevrolet,F-150,2007,29200,47000.0,17.0,Diesel,Automatic,Refurbished
1397,Honda,A4,2020,30100,180500.0,4.0,Diesel,Manual,
1398,Kia,A4,Year?,-1,70000.0,,Electric,Manual,Fleet vehicle
1399,Audi,Altima,2018,33300,90500.0,6.0,Gas,Semi-Automatic,First owner
1400,Audi,Altima,2011,29500,29500.0,13.0,Petrol,Semi-Automatic,Second owner
1401,Ford,Corolla,1993,40300,93000.0,31.0,Hybrid,Manual,Second owner
1402,Kia,Civic,2014,47800,,10.0,Electric,Semi-Automatic,Imported
1403,Honda,Unknown,1994,44300,,30.0,Gas,Manual,
1404,Nissan,Corolla,1990,46100,196000.0,34.0,Gas,Automatic,Imported
1405,???,F-150,2005,26800,126500.0,19.0,Hybrid,Manual,Refurbished
1406,Ford,Impala,2001,3000,285500.0,23.0,Hybrid,Semi-Automatic,Fleet vehicle
1407,Kia,Sportage,2015,4400,120500.0,9.0,Diesel,Automatic,Second owner
1408,Hyundai,,2010,12700,,14.0,Petrol,Semi-Automatic,Imported
1409,Chevrolet,Sportage,2007,11400,150500.0,17.0,Diesel,Semi-Automatic,Second owner
1410,Ford,C-Class,1990,34400,272500.0,34.0,Petrol,Manual,Second owner
1411,BMW,Impala,2005,14100,232500.0,19.0,Hybrid,Automatic,Fleet vehicle
1412,Toyota,Corolla,1995,11000,274000.0,29.0,Diesel,Automatic,First owner
1413,Audi,Civic,2007,Error,73500.0,17.0,Electric,Semi-Automatic,Imported
1414,Ford,X5,2007,42700,35000.0,17.0,Hybrid,Automatic,Refurbished
1415,Audi,Unknown,2016,44100,288000.0,8.0,Hybrid,Semi-Automatic,Refurbished
1416,Audi,C-Class,1991,Error,168500.0,33.0,Diesel,Manual,Fleet vehicle
1417,Nissan,A4,2018,40400,95000.0,6.0,Electric,Semi-Automatic,Second owner
1418,Ford,C-Class,2023,46400,146000.0,1.0,Hybrid,Semi-Automatic,Fleet vehicle
1419,,C-Class,2021,45600,234000.0,3.0,Hybrid,Automatic,Second owner
1420,Mercedes,A4,2006,25100,116000.0,18.0,Hybrid,Automatic,
1421,Kia,Elantra,2013,31900,215000.0,11.0,Hybrid,Manual,Refurbished
1422,Audi,,2019,28900,126500.0,5.0,Petrol,Manual,First owner
1423,Toyota,Elantra,2002,32600,191500.0,22.0,Gas,Manual,Refurbished
1424,BMW,Sportage,1999,20200,,25.0,Hybrid,Automatic,First owner
1425,Audi,Civic,,49500,118000.0,,Diesel,Automatic,
1426,,,1994,,183000.0,30.0,Hybrid,Automatic,First owner
1427,Toyota,Sportage,2004,23600,111000.0,20.0,Gas,Automatic,Refurbished
1428,Honda,Civic,2012,22900,144500.0,12.0,Gas,Semi-Automatic,Imported
1429,Mercedes,Altima,2011,20400,11500.0,13.0,Gas,Manual,Fleet vehicle
1430,Ford,F-150,1999,3900,167500.0,25.0,Gas,Manual,First owner
1431,Nissan,Impala,2007,14200,159000.0,17.0,Hybrid,Automatic,Fleet vehicle
1432,Ford,F-150,1996,38400,112000.0,28.0,Diesel,Semi-Automatic,Second owner
1433,BMW,X5,2014,47800,282500.0,10.0,Gas,Semi-Automatic,Second owner
1434,Ford,F-150,2012,38100,128000.0,12.0,Petrol,Manual,
1435,Hyundai,Altima,2016,5800,112500.0,8.0,Diesel,Automatic,First owner
1436,Hyundai,X5,Year?,28900,81500.0,,Hybrid,Automatic,
1437,Honda,Altima,2006,14600,,18.0,Electric,Semi-Automatic,First owner
1438,Hyundai,Altima,2007,33600,7000.0,17.0,Diesel,Semi-Automatic,
1439,Ford,Impala,2014,26400,173500.0,10.0,Gas,Manual,
1440,Toyota,C-Class,2003,3000,39000.0,21.0,Electric,Manual,First owner
1441,Audi,Elantra,2006,34800,178500.0,18.0,Hybrid,Manual,Second owner
1442,Hyundai,C-Class,2015,2600,10000.0,9.0,Hybrid,Manual,Fleet vehicle
1443,Honda,F-150,Year?,34600,272000.0,,Electric,Automatic,Fleet vehicle
1444,Toyota,Elantra,2017,2100,140500.0,7.0,Gas,Automatic,Refurbished
1445,,Sportage,2020,22000,-5000.0,4.0,Petrol,Semi-Automatic,Second owner
1446,,X5,2007,43800,294500.0,17.0,Petrol,Automatic,First owner
1447,Hyundai,Impala,2014,25200,143500.0,10.0,Petrol,Manual,First owner
1448,Ford,Corolla,1990,-1,214000.0,34.0,Diesel,Manual,Fleet vehicle
1449,Audi,Elantra,2004,20000,3000.0,20.0,Hybrid,Automatic,Refurbished
1450,Mercedes,C-Class,2015,43600,92000.0,9.0,Petrol,Semi-Automatic,Imported
1451,Chevrolet,Civic,1990,,143500.0,34.0,Gas,Semi-Automatic,Imported
1452,Ford,Civic,2004,8100,96500.0,20.0,Diesel,Manual,Refurbished
1453,Mercedes,C-Class,2015,Error,11500.0,9.0,Petrol,Semi-Automatic,
1454,,Civic,2009,46100,272500.0,15.0,Hybrid,Automatic,First owner
1455,Ford,Civic,Year?,38100,15000.0,,Petrol,Automatic,Imported
1456,Nissan,Unknown,2010,47100,268000.0,14.0,Gas,Automatic,First owner
1457,BMW,Impala,1998,28600,159000.0,26.0,Petrol,Semi-Automatic,
1458,BMW,Corolla,2020,45000,172500.0,4.0,Petrol,Semi-Automatic,Imported
1459,Audi,Elantra,2014,37700,34500.0,10.0,Electric,Automatic,
1460,Audi,C-Class,1990,9100,,34.0,Diesel,Manual,Refurbished
1461,Mercedes,Altima,1994,26400,286000.0,30.0,Diesel,Semi-Automatic,Fleet vehicle
1462,Chevrolet,F-150,2018,8700,289000.0,6.0,Petrol,Automatic,Refurbished
1463,Mercedes,C-Class,2015,18400,-5000.0,9.0,Diesel,Automatic,First owner
1464,Hyundai,A4,0,-1,240000.0,,Petrol,Semi-Automatic,Refurbished
1465,Audi,Sportage,2006,12900,25000.0,18.0,Hybrid,Manual,Imported
1466,Honda,A4,2003,1600,198500.0,21.0,Hybrid,Automatic,Second owner
1467,Nissan,C-Class,2022,28600,27500.0,2.0,Petrol,Manual,Second owner
1468,Audi,Elantra,1999,35200,106000.0,25.0,Diesel,Automatic,First owner
1469,Ford,,2016,15000,146500.0,8.0,Electric,Manual,Fleet vehicle
1470,Toyota,Elantra,2001,26200,,23.0,Petrol,Semi-Automatic,First owner
1471,Audi,A4,2009,14600,239500.0,15.0,Diesel,Automatic,Second owner
1472,Nissan,,1996,40200,274500.0,28.0,Diesel,Semi-Automatic,Imported
1473,Chevrolet,F-150,2009,3400,81000.0,15.0,Diesel,Automatic,First owner
1474,Toyota,Impala,2013,25000,,11.0,Gas,Manual,Refurbished
1475,Audi,Elantra,2007,49000,-5000.0,17.0,Diesel,Automatic,Imported
1476,,F-150,2005,25500,177000.0,19.0,Petrol,Automatic,First owner
1477,Nissan,X5,,28700,,,Diesel,Semi-Automatic,First owner
1478,,X5,2021,Error,229000.0,3.0,Diesel,Semi-Automatic,Refurbished
1479,Honda,Elantra,2015,15800,70000.0,9.0,Hybrid,Semi-Automatic,
1480,Ford,Elantra,2004,1900,21000.0,20.0,Hybrid,Semi-Automatic,First owner
1481,Audi,A4,2005,12300,189500.0,19.0,Gas,Semi-Automatic,Refurbished
1482,Ford,Corolla,1991,27900,99500.0,33.0,Diesel,Semi-Automatic,Second owner
1483,Nissan,Altima,1994,4300,30000.0,30.0,Hybrid,Manual,Fleet vehicle
1484,Honda,Elantra,2005,16300,113000.0,19.0,Diesel,Semi-Automatic,First owner
1485,Chevrolet,Civic,2003,27600,171500.0,21.0,Hybrid,Manual,First owner
1486,Honda,Corolla,1998,18400,291000.0,26.0,Electric,Manual,First owner
1487,Audi,Impala,2015,6200,226000.0,9.0,Petrol,Manual,Second owner
1488,Honda,Corolla,Year?,37200,,,Gas,Manual,Imported
1489,Chevrolet,Elantra,2016,33400,3000.0,8.0,Petrol,Semi-Automatic,Imported
1490,Ford,F-150,2015,11900,176000.0,9.0,Diesel,Automatic,Imported
1491,Honda,Elantra,2009,13600,,15.0,Petrol,Automatic,Refurbished
1492,Ford,C-Class,2023,23100,287000.0,1.0,Hybrid,Manual,Imported
1493,Audi,Sportage,,27400,279500.0,,Petrol,Manual,Second owner
1494,BMW,X5,2022,9600,122000.0,2.0,Gas,Manual,Second owner
1495,Audi,C-Class,1994,2800,42500.0,30.0,Gas,Manual,Refurbished
1496,Audi,Altima,2021,11900,46500.0,3.0,Electric,Semi-Automatic,Refurbished
1497,,X5,2015,10000,47500.0,9.0,Petrol,Semi-Automatic,First owner
1498,???,Civic,2001,5200,275500.0,23.0,Electric,Semi-Automatic,Imported
1499,Toyota,Altima,2013,45900,,11.0,Hybrid,Automatic,Refurbished
1500,Ford,Elantra,1990,46100,,34.0,Hybrid,Automatic,
1501,Chevrolet,,2002,35100,101000.0,22.0,Diesel,Semi-Automatic,Imported
1502,Hyundai,X5,2010,42600,203000.0,14.0,Petrol,Automatic,
1503,Mercedes,X5,2005,20200,256500.0,19.0,Electric,Semi-Automatic,Imported
1504,Chevrolet,Altima,2022,13000,135500.0,2.0,Petrol,Automatic,
1505,Nissan,Impala,1993,2800,-5000.0,31.0,Hybrid,Semi-Automatic,Second owner
1506,Kia,A4,2005,42500,234000.0,19.0,Gas,Semi-Automatic,Fleet vehicle
1507,Toyota,X5,Year?,8700,90500.0,,Diesel,Manual,Refurbished
1508,Hyundai,Altima,2002,3600,296000.0,22.0,Diesel,Manual,Refurbished
1509,Audi,F-150,2013,2500,165000.0,11.0,Petrol,Automatic,Imported
1510,BMW,Altima,2015,,175000.0,9.0,Electric,Manual,First owner
1511,Mercedes,Altima,2004,24600,115500.0,20.0,Diesel,Automatic,Second owner
1512,Nissan,Impala,2007,26500,73500.0,17.0,Diesel,Automatic,
1513,Toyota,Impala,2001,21600,184500.0,23.0,Diesel,Automatic,Second owner
1514,Mercedes,X5,1996,2100,276500.0,28.0,Gas,Semi-Automatic,First owner
1515,Nissan,Civic,2013,36300,207000.0,11.0,Petrol,Automatic,
1516,Toyota,Sportage,2017,32000,169000.0,7.0,Hybrid,Manual,
1517,Honda,Altima,2008,20700,161000.0,16.0,Electric,Manual,Refurbished
1518,Nissan,A4,1995,43000,256500.0,29.0,Petrol,Manual,First owner
1519,Nissan,A4,2016,36100,252500.0,8.0,Diesel,Semi-Automatic,Fleet vehicle
1520,Toyota,X5,2002,23300,83500.0,22.0,Gas,Manual,Second owner
1521,Toyota,X5,2006,29500,57500.0,18.0,Gas,Manual,
1522,Chevrolet,F-150,2022,23800,60500.0,2.0,Hybrid,Manual,Imported
1523,Ford,A4,1999,29000,249500.0,25.0,Hybrid,Manual,
1524,Audi,Civic,2015,Error,193500.0,9.0,Electric,Manual,Fleet vehicle
1525,Kia,C-Class,2003,28600,53000.0,21.0,Diesel,Manual,Refurbished
1526,Nissan,Altima,2014,42700,11000.0,10.0,Petrol,Automatic,Imported
1527,Toyota,X5,2010,10800,32000.0,14.0,Petrol,Semi-Automatic,Refurbished
1528,Mercedes,X5,1990,14900,258500.0,34.0,Petrol,Manual,
1529,Mercedes,Elantra,2015,,139500.0,9.0,Diesel,Semi-Automatic,Imported
1530,Kia,C-Class,1991,43100,260000.0,33.0,Diesel,Semi-Automatic,Imported
1531,Kia,Civic,2006,3100,140000.0,18.0,Gas,Semi-Automatic,
1532,Kia,A4,1994,7300,7500.0,30.0,Hybrid,Manual,First owner
1533,Nissan,Civic,2000,40600,268500.0,24.0,Hybrid,Semi-Automatic,
1534,Nissan,C-Class,1995,Error,251000.0,29.0,Diesel,Manual,Fleet vehicle
1535,Honda,Altima,2006,34600,43000.0,18.0,Electric,Manual,
1536,BMW,Impala,2007,2100,205500.0,17.0,Gas,Semi-Automatic,Second owner
1537,Hyundai,Impala,1997,37100,28500.0,27.0,Petrol,Manual,Fleet vehicle
1538,Ford,Unknown,2008,41000,110500.0,16.0,Gas,Manual,Refurbished
1539,Ford,Impala,2010,32300,264500.0,14.0,Diesel,Manual,
1540,Toyota,Sportage,2007,13400,145000.0,17.0,Diesel,Semi-Automatic,Fleet vehicle
1541,Ford,F-150,2004,30200,62500.0,20.0,Diesel,Semi-Automatic,Imported
1542,Nissan,Impala,2021,41000,14000.0,3.0,Electric,Manual,Refurbished
1543,BMW,Corolla,1998,6100,211500.0,26.0,Petrol,Automatic,
1544,Honda,C-Class,2008,18100,172500.0,16.0,Hybrid,Automatic,
1545,Chevrolet,Impala,2017,43100,11000.0,7.0,Petrol,Automatic,
1546,Nissan,Impala,Year?,48400,,,Diesel,Semi-Automatic,Second owner
1547,Nissan,Civic,,40100,4500.0,,Electric,Manual,First owner
1548,Audi,C-Class,1990,45600,179500.0,34.0,Gas,Manual,
1549,Hyundai,X5,1999,46600,57500.0,25.0,Diesel,Manual,Second owner
1550,Audi,Corolla,2013,41700,67000.0,11.0,Diesel,Manual,Fleet vehicle
1551,Mercedes,A4,1997,41800,293000.0,27.0,Gas,Manual,Fleet vehicle
1552,Toyota,Sportage,2019,25300,124000.0,5.0,Diesel,Automatic,First owner
1553,???,Elantra,2018,33400,29500.0,6.0,Gas,Manual,Second owner
1554,Audi,Altima,2005,16000,80500.0,19.0,Petrol,Semi-Automatic,Fleet vehicle
1555,Audi,Elantra,2009,7700,64500.0,15.0,Diesel,Semi-Automatic,
1556,Ford,C-Class,1998,32700,258500.0,26.0,Diesel,Manual,Imported
1557,Chevrolet,X5,1992,,226500.0,32.0,Petrol,Semi-Automatic,Fleet vehicle
1558,Honda,F-150,2022,6100,186000.0,2.0,Electric,Semi-Automatic,Refurbished
1559,Toyota,C-Class,2007,46300,160000.0,17.0,Gas,Semi-Automatic,Refurbished
1560,Honda,Sportage,2023,45200,28500.0,1.0,Diesel,Automatic,Fleet vehicle
1561,Audi,Impala,2014,24900,-5000.0,10.0,Gas,Semi-Automatic,Refurbished
1562,Honda,A4,2007,27100,123500.0,17.0,Gas,Semi-Automatic,Imported
1563,Toyota,Altima,1995,37600,81000.0,29.0,Gas,Automatic,First owner
1564,Chevrolet,Elantra,1992,12200,286000.0,32.0,Hybrid,Automatic,
1565,BMW,Sportage,2009,29500,138500.0,15.0,Electric,Automatic,
1566,Ford,F-150,2018,Error,188000.0,6.0,Diesel,Semi-Automatic,Imported
1567,Hyundai,Corolla,2016,-1,-5000.0,8.0,Diesel,Automatic,Fleet vehicle
1568,Audi,Unknown,2021,13400,283500.0,3.0,Electric,Automatic,Refurbished
1569,BMW,Civic,0,12200,,,Petrol,Manual,
1570,Chevrolet,Impala,1998,42300,21500.0,26.0,Gas,Automatic,
1571,Honda,F-150,1998,19300,220500.0,26.0,Electric,Automatic,Second owner
1572,Audi,Impala,1990,41700,-5000.0,34.0,Diesel,Automatic,Second owner
1573,Nissan,Civic,2006,32400,265500.0,18.0,Hybrid,Automatic,
1574,Nissan,,2022,9700,151000.0,2.0,Diesel,Manual,
1575,Honda,A4,2004,8800,44000.0,20.0,Diesel,Semi-Automatic,First owner
1576,Hyundai,Civic,0,17400,,,Hybrid,Manual,Second owner
1577,Chevrolet,Impala,1994,14700,122500.0,30.0,Petrol,Manual,
1578,Ford,X5,1995,39900,246500.0,29.0,Petrol,Semi-Automatic,First owner
1579,BMW,Sportage,0,48700,285000.0,,Diesel,Manual,Imported
1580,Toyota,Civic,2005,,180500.0,19.0,Diesel,Automatic,Imported
1581,,A4,2015,18000,-5000.0,9.0,Gas,Automatic,Refurbished
1582,Hyundai,C-Class,2017,42400,222500.0,7.0,Diesel,Automatic,Refurbished
1583,Hyundai,F-150,1991,13600,163000.0,33.0,Hybrid,Manual,Refurbished
1584,Ford,Civic,2015,21800,104500.0,9.0,Hybrid,Manual,Refurbished
1585,Ford,F-150,2007,31100,17000.0,17.0,Petrol,Automatic,
1586,Audi,Impala,2023,20500,203500.0,1.0,Electric,Semi-Automatic,First owner
1587,BMW,Altima,2015,43300,285000.0,9.0,Gas,Semi-Automatic,Imported
1588,Kia,Elantra,2016,13600,114000.0,8.0,Hybrid,Automatic,Fleet vehicle
1589,Nissan,Altima,2006,25000,,18.0,Hybrid,Automatic,First owner
1590,BMW,Altima,2002,23000,220500.0,22.0,Hybrid,Automatic,Second owner
1591,Honda,Civic,2005,9100,148500.0,19.0,Petrol,Automatic,Second owner
1592,Nissan,Elantra,1994,13300,288000.0,30.0,Hybrid,Manual,First owner
1593,,X5,2013,26400,132500.0,11.0,Hybrid,Manual,
1594,Ford,X5,1998,-1,116500.0,26.0,Gas,Manual,Second owner
1595,BMW,X5,2008,29300,,16.0,Gas,Semi-Automatic,First owner
1596,Toyota,C-Class,1994,33300,219500.0,30.0,Gas,Automatic,First owner
1597,Honda,C-Class,1995,-1,142000.0,29.0,Diesel,Manual,
1598,Chevrolet,Civic,1995,10300,284000.0,29.0,Diesel,Manual,Second owner
1599,Chevrolet,X5,2019,6100,95500.0,5.0,Petrol,Semi-Automatic,First owner
1600,Kia,Sportage,2011,45100,26000.0,13.0,Hybrid,Manual,First owner
1601,Mercedes,Unknown,2011,42600,294500.0,13.0,Electric,Automatic,Second owner
1602,Toyota,C-Class,2023,45300,213000.0,1.0,Diesel,Manual,
1603,BMW,X5,1995,29900,79000.0,29.0,Hybrid,Semi-Automatic,
1604,Nissan,Civic,1997,36500,,27.0,Electric,Automatic,Imported
1605,Toyota,Elantra,Year?,48700,58000.0,,Electric,Manual,Imported
1606,BMW,Corolla,2012,41900,209000.0,12.0,Petrol,Manual,Fleet vehicle
1607,BMW,Impala,1992,13800,96500.0,32.0,Diesel,Semi-Automatic,Refurbished
1608,Ford,Civic,2004,9400,76500.0,20.0,Gas,Semi-Automatic,
1609,Toyota,Altima,,46600,167000.0,,Electric,Manual,Refurbished
1610,Honda,A4,1990,,90000.0,34.0,Hybrid,Semi-Automatic,Second owner
1611,Toyota,Impala,2004,5500,255000.0,20.0,Diesel,Automatic,
1612,Toyota,Impala,1995,29300,-5000.0,29.0,Petrol,Semi-Automatic,Imported
1613,Ford,Elantra,2012,37900,293000.0,12.0,Gas,Manual,Fleet vehicle
1614,Hyundai,Sportage,1996,-1,39500.0,28.0,Hybrid,Automatic,Fleet vehicle
1615,Audi,Corolla,2009,33700,199500.0,15.0,Electric,Semi-Automatic,First owner
1616,Nissan,,1991,43500,40500.0,33.0,Gas,Semi-Automatic,Fleet vehicle
1617,Ford,Sportage,2006,20800,55500.0,18.0,Petrol,Manual,First owner
1618,BMW,Altima,2006,35500,1000.0,18.0,Gas,Semi-Automatic,Imported
1619,BMW,F-150,2007,29000,-5000.0,17.0,Electric,Semi-Automatic,Fleet vehicle
1620,Chevrolet,Unknown,0,21900,16500.0,,Petrol,Automatic,Fleet vehicle
1621,Kia,Impala,2023,41900,-5000.0,1.0,Electric,Manual,Second owner
1622,BMW,Corolla,2009,18900,32500.0,15.0,Hybrid,Semi-Automatic,Second owner
1623,Nissan,X5,2001,36100,170000.0,23.0,Diesel,Semi-Automatic,Imported
1624,Kia,A4,2006,3600,45500.0,18.0,Diesel,Automatic,Second owner
1625,BMW,A4,2009,20700,220500.0,15.0,Petrol,Manual,Imported
1626,Kia,Civic,2011,24500,167000.0,13.0,Hybrid,Automatic,
1627,BMW,Civic,2009,11600,174500.0,15.0,Hybrid,Automatic,Imported
1628,Nissan,Altima,2023,23400,249500.0,1.0,Petrol,Semi-Automatic,
1629,Nissan,F-150,2015,Error,271500.0,9.0,Diesel,Manual,
1630,BMW,C-Class,1997,2200,59000.0,27.0,Petrol,Automatic,
1631,Chevrolet,Elantra,2010,Error,225000.0,14.0,Gas,Semi-Automatic,Fleet vehicle
1632,Toyota,Elantra,1990,,-5000.0,34.0,Hybrid,Automatic,Imported
1633,Audi,Civic,1991,42500,126000.0,33.0,Electric,Automatic,Refurbished
1634,Honda,X5,2003,13300,,21.0,Diesel,Manual,Imported
1635,Mercedes,Civic,2015,9500,,9.0,Hybrid,Automatic,Imported
1636,Ford,C-Class,2021,41300,,3.0,Electric,Automatic,Fleet vehicle
1637,Kia,C-Class,2018,32400,106000.0,6.0,Petrol,Semi-Automatic,
1638,???,Corolla,2009,33100,18500.0,15.0,Hybrid,Semi-Automatic,First owner
1639,Hyundai,Impala,1997,42700,95500.0,27.0,Petrol,Semi-Automatic,Fleet vehicle
1640,Audi,Corolla,2006,35900,160000.0,18.0,Petrol,Manual,Fleet vehicle
1641,Honda,Civic,2017,24900,238500.0,7.0,Diesel,Manual,
1642,Toyota,Altima,1990,4500,157500.0,34.0,Hybrid,Automatic,Fleet vehicle
1643,Toyota,Elantra,2012,13600,259500.0,12.0,Petrol,Automatic,Fleet vehicle
1644,Honda,Altima,1990,27700,77000.0,34.0,Diesel,Semi-Automatic,Second owner
1645,Honda,C-Class,1997,4000,29000.0,27.0,Electric,Manual,Fleet vehicle
1646,Toyota,A4,2013,2700,95500.0,11.0,Hybrid,Semi-Automatic,Fleet vehicle
1647,Mercedes,Sportage,2023,12700,283000.0,1.0,Petrol,Semi-Automatic,Fleet vehicle
1648,Honda,Elantra,2018,28900,83500.0,6.0,Diesel,Manual,First owner
1649,Chevrolet,Civic,1990,-1,107500.0,34.0,Electric,Automatic,
1650,Kia,X5,1994,17900,244000.0,30.0,Electric,Manual,
1651,Audi,F-150,2020,-1,37500.0,4.0,Hybrid,Manual,Imported
1652,,Corolla,2000,26100,244000.0,24.0,Gas,Manual,Second owner
1653,Mercedes,X5,2009,,173000.0,15.0,Petrol,Manual,
1654,Toyota,Corolla,1998,9900,,26.0,Hybrid,Automatic,Second owner
1655,Chevrolet,Elantra,2020,40400,249500.0,4.0,Petrol,Automatic,Imported
1656,Ford,A4,1998,6800,180000.0,26.0,Gas,Semi-Automatic,First owner
1657,Nissan,Civic,2023,7300,264500.0,1.0,Petrol,Automatic,First owner
1658,Nissan,Civic,2010,16100,252500.0,14.0,Gas,Automatic,Fleet vehicle
1659,Mercedes,Impala,2022,7400,105500.0,2.0,Diesel,Semi-Automatic,Imported
1660,Audi,,2009,20100,37500.0,15.0,Gas,Manual,First owner
1661,Chevrolet,A4,2009,42800,197500.0,15.0,Diesel,Automatic,Second owner
1662,BMW,Sportage,2012,44400,263000.0,12.0,Petrol,Automatic,
1663,BMW,Corolla,2003,17300,192000.0,21.0,Electric,Manual,Second owner
1664,Audi,F-150,2015,37600,,9.0,Hybrid,Automatic,
1665,Mercedes,Corolla,2005,23900,235500.0,19.0,Diesel,Semi-Automatic,Second owner
1666,Audi,Altima,2006,11600,133000.0,18.0,Electric,Automatic,Fleet vehicle
1667,Nissan,A4,2002,23400,26500.0,22.0,Hybrid,Manual,Imported
1668,Ford,Elantra,2020,Error,24000.0,4.0,Petrol,Manual,Fleet vehicle
1669,Honda,Corolla,1996,17000,105000.0,28.0,Gas,Automatic,Second owner
1670,Nissan,Altima,Year?,46000,33500.0,,Electric,Automatic,Imported
1671,Mercedes,Sportage,2000,4200,,24.0,Hybrid,Manual,Refurbished
1672,BMW,Altima,2015,26000,278500.0,9.0,Hybrid,Manual,Fleet vehicle
1673,BMW,X5,0,30500,267000.0,,Gas,Automatic,
1674,BMW,F-150,1992,12700,48000.0,32.0,Gas,Manual,Fleet vehicle
1675,Audi,F-150,2003,42200,199000.0,21.0,Gas,Automatic,Refurbished
1676,???,Impala,1994,24500,254500.0,30.0,Gas,Manual,Refurbished
1677,BMW,Altima,1990,5300,-5000.0,34.0,Diesel,Automatic,Imported
1678,Kia,A4,2020,20200,45000.0,4.0,Gas,Manual,Refurbished
1679,Chevrolet,F-150,1998,2700,-5000.0,26.0,Gas,Automatic,Second owner
1680,Kia,A4,2020,36000,176500.0,4.0,Electric,Manual,Refurbished
1681,Ford,Corolla,1996,9700,269500.0,28.0,Electric,Automatic,Imported
1682,Honda,X5,2003,10200,209500.0,21.0,Gas,Automatic,Second owner
1683,BMW,Altima,2015,23500,56000.0,9.0,Hybrid,Automatic,First owner
1684,BMW,Civic,2012,49100,221000.0,12.0,Diesel,Manual,Refurbished
1685,Chevrolet,Civic,2023,11600,196000.0,1.0,Electric,Automatic,Refurbished
1686,Ford,Civic,2002,39400,217000.0,22.0,Gas,Semi-Automatic,Refurbished
1687,,Sportage,2002,20200,97000.0,22.0,Gas,Manual,Refurbished
1688,BMW,Impala,2005,7300,11500.0,19.0,Diesel,Automatic,Fleet vehicle
1689,,Impala,2014,42900,90500.0,10.0,Hybrid,Manual,
1690,Toyota,X5,1995,42400,54000.0,29.0,Hybrid,Semi-Automatic,Second owner
1691,Nissan,Civic,2002,12700,21500.0,22.0,Gas,Manual,First owner
1692,Hyundai,,2023,17100,,1.0,Gas,Automatic,Refurbished
1693,,C-Class,Year?,19800,52500.0,,Hybrid,Semi-Automatic,Second owner
1694,Toyota,Sportage,1990,35700,233500.0,34.0,Diesel,Semi-Automatic,Fleet vehicle
1695,Audi,A4,1992,,298500.0,32.0,Hybrid,Manual,First owner
1696,Toyota,X5,2019,31800,299000.0,5.0,Electric,Automatic,
1697,Chevrolet,Elantra,2003,7600,,21.0,Electric,Manual,
1698,Audi,A4,2016,44100,244000.0,8.0,Diesel,Manual,Imported
